school_year,dpi_true_id,school_name,accurate_agency_type,overall_score,overall_rating,school_enrollment,sch_ach,sch_growth,sch_cg,sch_tgo,sch_ot,cfc_score,cfc_rating,cfc_ssm_score,cfc_ssm_rating,cfc_milwaukee_indicator
2018-19,0616_0050,North Lakeland Elementary,Traditional Public,79.6,Exceeds Expectations,152,83.1,67,78.4,NA,93.1,NA,NA,NA,NA,0
2018-19,0000_2040,Northeastern WI Lutheran Hi,Private,NA,NR-DATA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018-19,1945_0040,Ozaukee Elementary,Traditional Public,85.8,Significantly Exceeds Expectations,336,77.5,92.7,85.6,NA,89.5,NA,NA,NA,NA,0
2018-19,1945_0060,Ozaukee High,Traditional Public,67.5,Meets Expectations,246,62.9,49,62.7,NA,98.1,NA,NA,NA,NA,0
2018-19,1945_0080,Ozaukee Middle,Traditional Public,74.8,Exceeds Expectations,144,73.2,68.9,67.6,NA,89.4,NA,NA,NA,NA,0
2018-19,1945_0850,Wisconsin Virtual Learning,Non-Instrumentality Charter,69.3,Meets Expectations,304,58,55.6,84.2,NA,79.2,NA,NA,NA,NA,0
2018-19,0000_2015,Northland Lutheran High,Private,NA,NR-DATA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018-19,1526_0040,Northland Pines Elementary-Eagle River,Traditional Public,65.1,Meets Expectations,471,63.8,54.7,58.2,NA,87.9,NA,NA,NA,NA,0
2018-19,1526_0080,Northland Pines Elementary-Land O' Lakes,Traditional Public,NA,Alternate Rating - Satisfactory Progress,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018-19,1526_0100,Northland Pines Elementary-St Germain,Traditional Public,82.9,Exceeds Expectations,85,79.5,NA,NA,NA,93,NA,NA,NA,NA,0
2018-19,1526_0090,Northland Pines High,Traditional Public,82.6,Exceeds Expectations,381,68.1,78.4,90.9,NA,95.8,NA,NA,NA,NA,0
2018-19,1526_0095,Northland Pines Middle,Traditional Public,66.1,Meets Expectations,166,60.6,61.3,54.9,NA,87.4,NA,NA,NA,NA,0
2018-19,1526_0110,Northland Pines Montessori Learning Center (NPMLC),Instrumentality Charter,NA,Alternate Rating - Satisfactory Progress,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018-19,1526_0410,School of Options & Applied Research High,Instrumentality Charter,NA,Alternate Rating - Satisfactory Progress,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018-19,1526_0250,School of Options & Applied Research Middle,Instrumentality Charter,69.6,Meets Expectations,56,70,64.1,61.2,NA,85.9,NA,NA,NA,NA,0
2018-19,3619_0296,Lad Lake Synergy School,Partnership,NA,Alternate Rating - Needs Improvement,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2018-19,3619_0238,LaFollette Elementary,Traditional Public,59.3,Meets Few Expectations,265,11,63.2,70.3,NA,71,NA,NA,NA,NA,1
2018-19,3619_0241,Lancaster Elementary,Traditional Public,38.9,Fails to Meet Expectations,319,8.7,20.4,67.9,NA,69.1,NA,NA,NA,NA,1
2018-19,3619_0250,Lincoln Avenue Elementary,Traditional Public,65.2,Meets Expectations,503,28.3,68.9,72.9,NA,78.3,NA,NA,NA,NA,1
2018-19,3654_0200,NorthStar Community Charter School,Instrumentality Charter,NA,Alternate Rating - Satisfactory Progress,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018-19,3654_0100,Northwood Elementary,Instrumentality Charter,65.9,Meets Expectations,145,47.3,58.4,66.3,NA,83.7,NA,NA,NA,NA,0
2018-19,3654_0410,Northwood High/Middle,Instrumentality Charter,70.6,Meets Expectations,160,59.2,62.2,76.3,NA,83.6,NA,NA,NA,NA,0
2018-19,3990_0020,Brookwood High,Traditional Public,60.8,Meets Few Expectations,303,49.8,53.6,NA,NA,84.1,NA,NA,NA,NA,0
2018-19,3990_0050,Norwalk-Ontario-Wilton Elementary,Traditional Public,67.1,Meets Expectations,355,67.9,56.6,63.9,NA,88.4,NA,NA,NA,NA,0
2018-19,4011_0020,Drought Elementary,Traditional Public,84.6,Significantly Exceeds Expectations,105,80.8,88.7,NA,NA,91.1,NA,NA,NA,NA,0
2018-19,0000_2046,Notre Dame de la Baie Academy,Private,NA,NR-DATA,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018-19,0000_2055,Notre Dame Middle,Private,NA,NR-DATA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018-19,0000_2047,Notre Dame of De Pere-GRACE,Private,NA,NR-DATA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018-19,3619_0006,Lincoln Middle,Traditional Public,58.1,Meets Few Expectations,648,15.6,58.5,73.6,NA,70.5,NA,NA,NA,NA,1
2018-19,3619_0256,Longfellow Elementary,Traditional Public,67,Meets Expectations,866,34.3,73.6,71.3,NA,77.4,NA,NA,NA,NA,1
2018-19,4018_0010,Carollton Elementary,Traditional Public,82.2,Exceeds Expectations^,413,85.2,64.1,NA,NA,92.6,NA,NA,NA,NA,0
2018-19,4018_0020,Cedar Hills Elementary,Traditional Public,81.1,Exceeds Expectations,304,77.4,60.4,92.6,NA,92.1,NA,NA,NA,NA,0
2018-19,4018_0150,Deerfield Elementary,Traditional Public,77.5,Exceeds Expectations,394,76.6,49,84.7,NA,91.7,NA,NA,NA,NA,0
2018-19,4018_0040,Edgewood Elementary,Traditional Public,72,Meets Expectations,395,68.1,63.2,66.5,NA,89.6,NA,NA,NA,NA,0
2018-19,4018_0170,Forest Ridge Elementary,Traditional Public,70.3,Meets Expectations,438,67.5,47,82.1,NA,88.7,NA,NA,NA,NA,0
2018-19,4018_0080,Meadowview Elementary,Traditional Public,80.3,Exceeds Expectations,324,79.8,67.9,NA,NA,91.1,NA,NA,NA,NA,0
2018-19,4018_0120,Oak Creek East Middle,Traditional Public,78.3,Exceeds Expectations,977,76.4,68.9,75.1,NA,89.8,NA,NA,NA,NA,0
2018-19,4018_0140,Oak Creek High,Traditional Public,74.9,Exceeds Expectations,2150,63.2,53.7,88.9,NA,97,NA,NA,NA,NA,0
2018-19,4018_0130,Oak Creek West Middle,Traditional Public,75.8,Exceeds Expectations,473,70.1,68.9,75.8,NA,88.2,NA,NA,NA,NA,0
2018-19,4018_0200,Shepard Hills Elementary,Traditional Public,75.6,Exceeds Expectations,447,69.8,67,76,NA,89.4,NA,NA,NA,NA,0
2018-19,4025_0030,Oakfield Elementary,Traditional Public,93.2,Significantly Exceeds Expectations,271,91.6,96.3,NA,NA,92.6,NA,NA,NA,NA,0
2018-19,4025_0060,Oakfield High,Traditional Public,64.9,Meets Expectations,158,61.9,54.6,49.5,NA,100,NA,NA,NA,NA,0
2018-19,4025_0080,Oakfield Middle,Traditional Public,82.9,Exceeds Expectations,119,83.6,62.3,87.9,NA,91.4,NA,NA,NA,NA,0
2018-19,4060_0060,Greenland Elementary,Traditional Public,84,Significantly Exceeds Expectations,397,88.2,82.2,70.3,NA,92.8,NA,NA,NA,NA,0
2018-19,4060_0080,Ixonia Elementary,Traditional Public,85,Significantly Exceeds Expectations,280,77,71.7,98.1,NA,91.7,NA,NA,NA,NA,0
2018-19,4060_0090,Meadow View Elementary,Traditional Public,82.8,Exceeds Expectations,462,77.5,91.7,NA,NA,88.7,NA,NA,NA,NA,0
2018-19,4060_0200,Nature Hill Intermediate,Traditional Public,72.5,Meets Expectations,890,70.4,59.4,65.3,NA,89.4,NA,NA,NA,NA,0
2018-19,4060_0130,Oconomowoc High,Traditional Public,80,Exceeds Expectations,1715,73,87,75.8,NA,96.3,NA,NA,NA,NA,0
2018-19,4060_0160,Park Lawn Elementary,Traditional Public,89.7,Significantly Exceeds Expectations,438,82.6,100,88.2,NA,91.2,NA,NA,NA,NA,0
2018-19,4060_0135,Silver Lake Intermediate,Traditional Public,78.7,Exceeds Expectations,635,75.2,63.2,82.9,NA,89.3,NA,NA,NA,NA,0
2018-19,4060_0180,Summit Elementary,Traditional Public,95.9,Significantly Exceeds Expectations,455,95.1,92.5,100,NA,94.9,NA,NA,NA,NA,0
2018-19,4074_0020,Abrams Elementary,Traditional Public,78.5,Exceeds Expectations,252,81,62.2,72.8,NA,91.5,NA,NA,NA,NA,0
2018-19,4074_0400,Falls Alternative Learning Site (FALS),Instrumentality Charter,NA,Alternate Rating - Satisfactory Progress,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018-19,4074_0410,New Path,Instrumentality Charter,NA,Alternate Rating - Satisfactory Progress,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018-19,4074_0280,Oconto Falls Elementary,Traditional Public,72.6,Meets Expectations,547,71.9,62.3,70.6,NA,89,NA,NA,NA,NA,0
2018-19,4074_0200,Oconto Falls High,Traditional Public,74.2,Exceeds Expectations,477,69.5,53.7,82.5,NA,96.5,NA,NA,NA,NA,0
2018-19,4074_0260,Washington Middle,Traditional Public,68.5,Meets Expectations,391,68,51.8,63.8,NA,89.7,NA,NA,NA,NA,0
2018-19,4067_0200,Bayshore Community Academy,Instrumentality Charter,95,Significantly Exceeds Expectations,73,88.4,95.4,100,NA,94.8,NA,NA,NA,NA,0
2018-19,4067_0800,Northeast Wisconsin Learning Academy,Traditional Public,NA,Alternate Rating - Satisfactory Progress,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018-19,4067_0160,Oconto Elementary,Traditional Public,78.4,Exceeds Expectations,395,62.7,72.7,85.6,NA,88.3,NA,NA,NA,NA,0
2018-19,4067_0100,Oconto High,Traditional Public,65.7,Meets Expectations,282,56.5,46.1,73.2,NA,95.5,NA,NA,NA,NA,0
2018-19,4067_0180,Oconto Middle,Traditional Public,77.1,Exceeds Expectations,221,67,83,62.7,NA,89.3,NA,NA,NA,NA,0
2018-19,4088_0110,Omro Elementary,Traditional Public,66.4,Meets Expectations,333,62.9,50.8,62.7,NA,88.4,NA,NA,NA,NA,0
2018-19,4088_0060,Omro High,Traditional Public,62.7,Meets Few Expectations,353,55.7,51.8,59.9,NA,89.9,NA,NA,NA,NA,0
2018-19,4088_0080,Omro Middle,Traditional Public,67.8,Meets Expectations,253,56.7,57.5,71.1,NA,85.9,NA,NA,NA,NA,0
2018-19,4088_0040,Patch Elementary,Traditional Public,NA,Alternate Rating - Satisfactory Progress,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018-19,4095_0020,Eagle Bluff Elementary,Traditional Public,80.6,Exceeds Expectations,574,88.1,61.3,67.4,NA,95.1,NA,NA,NA,NA,0
2018-19,4095_0030,Northern Hills Elementary,Traditional Public,80,Exceeds Expectations,513,67.1,82.2,78.7,NA,89.8,NA,NA,NA,NA,0
2018-19,4095_0040,Onalaska High,Traditional Public,78,Exceeds Expectations,934,77.7,63.2,73.3,NA,98.6,NA,NA,NA,NA,0
2018-19,4095_0050,Onalaska Middle,Traditional Public,78.7,Exceeds Expectations,690,75.4,76.5,71.1,NA,91.8,NA,NA,NA,NA,0
2018-19,4095_0060,Pertzsch Elementary,Traditional Public,81.3,Exceeds Expectations,422,79.4,87,67.5,NA,90.7,NA,NA,NA,NA,0
2018-19,4137_0060,Oostburg Elementary,Traditional Public,85.6,Significantly Exceeds Expectations,442,83.1,91.6,78.4,NA,92.6,NA,NA,NA,NA,0
2018-19,4137_0080,Oostburg High,Traditional Public,85.1,Significantly Exceeds Expectations,314,81.5,72.7,85.2,NA,100,NA,NA,NA,NA,0
2018-19,4137_0040,Oostburg Middle,Traditional Public,81.6,Exceeds Expectations,239,79.7,89.8,68.5,NA,92.9,NA,NA,NA,NA,0
2018-19,0000_2100,Oostburg Christian Grade Sch,Private,NA,NR-DATA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018-19,4144_0020,Brooklyn Elementary,Traditional Public,86.5,Significantly Exceeds Expectations,477,86.8,68.9,89.6,NA,92.1,NA,NA,NA,NA,0
2018-19,4144_0040,Netherwood Knoll Elementary,Traditional Public,70.6,Meets Expectations,571,85.6,43.3,40.1,NA,92.8,NA,NA,NA,NA,0
2018-19,4144_0060,Oregon High,Traditional Public,80.5,Exceeds Expectations,1145,71.3,83.2,80.5,NA,96.8,NA,NA,NA,NA,0
2018-19,4144_0080,Oregon Middle,Traditional Public,74.5,Exceeds Expectations,596,74,51.8,71.1,NA,90.9,NA,NA,NA,NA,0
2018-19,4144_0050,Prairie View Elementary,Traditional Public,82.9,Exceeds Expectations,455,86,83.2,68.7,NA,92.5,NA,NA,NA,NA,0
2018-19,4144_0200,Rome Corners Intermediate,Traditional Public,74.8,Exceeds Expectations,623,76.6,49,71,NA,95.8,NA,NA,NA,NA,0
2018-19,4165_0040,Osceola Elementary,Traditional Public,NA,Alternate Rating - Satisfactory Progress,413,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018-19,4165_0060,Osceola High,Traditional Public,79.6,Exceeds Expectations,496,77.2,53.7,85.7,NA,98.9,NA,NA,NA,NA,0
2018-19,4165_0050,Osceola Intermediate,Traditional Public,76.2,Exceeds Expectations,368,77.6,61.3,72.4,NA,91.4,NA,NA,NA,NA,0
2018-19,4165_0080,Osceola Middle,Traditional Public,82,Exceeds Expectations,415,82.8,92.7,60.9,NA,92.9,NA,NA,NA,NA,0
2018-19,4179_0170,Accelerated Advanced Learning Program,Instrumentality Charter,97,Significantly Exceeds Expectations,60,100,77.5,NA,NA,97.8,NA,NA,NA,NA,0
2018-19,4179_0060,E Cook Elementary,Traditional Public,77.7,Exceeds Expectations,244,56.1,80.3,NA,NA,84.7,NA,NA,NA,NA,0
2018-19,4179_0105,Franklin Elementary,Traditional Public,69.7,Meets Expectations,402,56.5,70.7,62,NA,85.2,NA,NA,NA,NA,0
2018-19,4179_0140,Jefferson Elementary,Traditional Public,76.9,Exceeds Expectations,184,57.9,61.3,100,NA,85.8,NA,NA,NA,NA,0
2018-19,4179_0160,Lakeside Elementary,Traditional Public,84.9,Significantly Exceeds Expectations,276,83.7,60.3,95.3,NA,93.2,NA,NA,NA,NA,0
2018-19,4179_0220,Merrill Elementary,Traditional Public,64.9,Meets Expectations,246,45.7,54.6,69.1,NA,83.2,NA,NA,NA,NA,0
2018-19,4179_0240,Merrill Middle,Traditional Public,69.2,Meets Expectations,509,47,69.8,65.5,NA,81.7,NA,NA,NA,NA,0
2018-19,4179_0290,North High,Traditional Public,69.7,Meets Expectations,1272,54.2,65.1,71,NA,90.1,NA,NA,NA,NA,0
2018-19,4179_0260,Oaklawn Elementary,Traditional Public,69.8,Meets Expectations,425,54.4,59.4,76.3,NA,85.7,NA,NA,NA,NA,0
2018-19,4179_0185,Oakwood Elementary,Traditional Public,79.7,Exceeds Expectations,459,83,68.9,66.1,NA,90.9,NA,NA,NA,NA,0
2018-19,4179_0340,Read Elementary,Traditional Public,73.1,Exceeds Expectations,336,58.1,80.3,58.4,NA,84.1,NA,NA,NA,NA,0
2018-19,4179_0360,Roosevelt Elementary,Traditional Public,74.9,Exceeds Expectations,235,57.7,68.9,78.5,NA,87.5,NA,NA,NA,NA,0
2018-19,4179_0110,Shapiro STEM Academy,Instrumentality Charter,74.5,Exceeds Expectations,262,62.4,86,52.9,NA,86.4,NA,NA,NA,NA,0
2018-19,4179_0400,Smith Elementary,Traditional Public,88.5,Significantly Exceeds Expectations,176,70.9,99.2,84.9,NA,88.2,NA,NA,NA,NA,0
2018-19,4179_0440,South Park Middle,Traditional Public,61.2,Meets Few Expectations,411,54.5,51.8,54.9,NA,84.1,NA,NA,NA,NA,0
2018-19,4179_0320,Tipler Middle,Traditional Public,81.3,Exceeds Expectations,322,62.4,87,79.2,NA,87.9,NA,NA,NA,NA,0
2018-19,4179_0150,Traeger Elementary,Traditional Public,79.9,Exceeds Expectations,542,76.7,74.6,77.2,NA,90.5,NA,NA,NA,NA,0
2018-19,4179_0250,Traeger Middle,Traditional Public,83.3,Significantly Exceeds Expectations,490,82.9,81.2,76.7,NA,91.5,NA,NA,NA,NA,0
2018-19,4179_0480,Washington Elementary,Traditional Public,66.8,Meets Expectations,196,48.7,64.1,NA,NA,82.7,NA,NA,NA,NA,0
2018-19,4179_0520,Webster Stanley Elementary,Traditional Public,72,Meets Expectations,323,64.3,62.2,75.5,NA,87,NA,NA,NA,NA,0
2018-19,4179_0500,Webster Stanley Middle,Traditional Public,69.5,Meets Expectations,397,51.3,67,68.7,NA,80.9,NA,NA,NA,NA,0
2018-19,4179_0300,West High,Traditional Public,76.8,Exceeds Expectations,1686,66.2,77.5,76.1,NA,93.5,NA,NA,NA,NA,0
2018-19,4186_0060,Osseo-Fairchild Elementary,Traditional Public,74.8,Exceeds Expectations,351,67,56.6,90.8,NA,88.5,NA,NA,NA,NA,0
2018-19,4186_0080,Osseo-Fairchild High,Traditional Public,67.5,Meets Expectations^,279,52.2,69.9,NA,NA,94.3,NA,NA,NA,NA,0
2018-19,4186_0026,Osseo-Fairchild Middle,Traditional Public,75.3,Exceeds Expectations,187,59.7,82.1,NA,NA,88.7,NA,NA,NA,NA,0
2018-19,0000_2105,Our Fathers Lutheran School,Private,NA,NR-DATA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018-19,0000_1765,Our Lady of Lourdes Sch-GRACE,Private,NA,NR-DATA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018-19,0000_2180,Our Lady of Peace Intermed Sch,Private,NA,NR-DATA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018-19,0000_2190,Our Lady of Sorrows Grade Sch,Private,NA,NR-DATA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018-19,0000_2215,Our Lady of the Lake Catholic,Private,NA,NR-DATA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018-19,0000_2220,Our Lady Queen of Heaven Sch,Private,NA,NR-DATA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018-19,3619_0257,Lowell International Elementary,Traditional Public,60.1,Meets Few Expectations,249,45.8,52.8,NA,NA,84.2,NA,NA,NA,NA,1
2018-19,3619_0870,MacDowell Montessori School K3-12,Traditional Public,62.1,Meets Few Expectations,823,24.5,62.3,78.6,NA,73.3,NA,NA,NA,NA,1
2018-19,4207_0020,Owen-Withee Elementary,Traditional Public,63.2,Meets Expectations,266,57.7,60.4,45.8,NA,86.9,NA,NA,NA,NA,0
2018-19,4207_0060,Owen-Withee High,Traditional Public,69.8,Meets Expectations^,156,46.8,57.5,81.1,NA,97.1,NA,NA,NA,NA,0
2018-19,4207_0040,Owen-Withee Junior High,Traditional Public,51.5,Fails to Meet Expectations,61,45.1,36.6,38.7,NA,88.4,NA,NA,NA,NA,0
2018-19,0000_1042,Pacelli Cath El St Bronislava,Private,NA,NR-DATA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018-19,0000_8258,Pacelli Cath El St Stephen,Private,NA,NR-DATA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018-19,0000_7417,Pacelli Catholic Middle,Private,NA,NR-DATA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018-19,0000_2270,Pacelli High,Private,66,Meets Expectations,36,53.5,64.1,NA,NA,92.8,NA,NA,NA,NA,0
2018-19,4221_0010,Eagle Elementary,Traditional Public,77.3,Exceeds Expectations,152,73.2,78.4,NA,NA,83.9,NA,NA,NA,NA,0
2018-19,4221_0015,Palmyra-Eagle High,Traditional Public,77.2,Exceeds Expectations,255,58.9,84.1,78.5,NA,94.1,NA,NA,NA,NA,0
2018-19,4221_0030,Palmyra-Eagle Middle,Traditional Public,60.7,Meets Few Expectations,133,53.1,34.7,68.6,NA,84.7,NA,NA,NA,NA,0
2018-19,4221_0020,Palmyra Elementary,Traditional Public,71.8,Meets Expectations,229,66.9,67.9,65.5,NA,86.8,NA,NA,NA,NA,0
2018-19,4228_0060,Pardeeville Elementary,Traditional Public,77,Exceeds Expectations,324,71.8,68.9,77.2,NA,90,NA,NA,NA,NA,0
2018-19,4228_0080,Pardeeville High,Traditional Public,73.1,Exceeds Expectations,218,63.7,78.4,62,NA,97.5,NA,NA,NA,NA,0
2018-19,4228_0100,Pardeeville Middle,Traditional Public,81.8,Exceeds Expectations,270,72.8,75.6,89.3,NA,90,NA,NA,NA,NA,0
2018-19,4235_0020,Paris Elementary,Traditional Public,81.4,Exceeds Expectations,277,82.7,74.6,72.2,NA,93,NA,NA,NA,NA,0
2018-19,4151_0060,Parkview Elementary,Traditional Public,77.6,Exceeds Expectations,440,69.5,78.4,76.8,NA,85.1,NA,NA,NA,NA,0
2018-19,4151_0100,Parkview High,Traditional Public,79.6,Exceeds Expectations,246,60.7,73.6,94.8,NA,96.6,NA,NA,NA,NA,0
2018-19,4151_0120,Parkview Junior High,Traditional Public,72.7,Meets Expectations,117,66.5,63.2,71.7,NA,89.4,NA,NA,NA,NA,0
2018-19,3619_0265,Manitoba Elementary,Traditional Public,59.7,Meets Few Expectations,521,26.6,58.4,72.9,NA,75.4,NA,NA,NA,NA,1
2018-19,0000_2275,Peace Lutheran Elementary,Private,NA,NR-DATA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018-19,0000_2280,Peace Lutheran Grade School,Private,NA,NR-DATA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018-19,0490_0020,Pecatonica Elementary,Traditional Public,73.9,Exceeds Expectations,195,67.6,49.9,90.5,NA,90.3,NA,NA,NA,NA,0
2018-19,0490_0040,Pecatonica High,Traditional Public,82.4,Exceeds Expectations,205,66.6,85.1,86.7,NA,89.8,NA,NA,NA,NA,0
2018-19,3619_0267,Maple Tree Elementary,Traditional Public,61,Meets Few Expectations^,291,14.1,63.2,75.8,NA,71.6,NA,NA,NA,NA,1
2018-19,4270_0020,Pepin Elementary,Traditional Public,77.1,Exceeds Expectations,129,66.5,75.6,82.2,NA,87.5,NA,NA,NA,NA,0
2018-19,4270_0040,Pepin High,Traditional Public,80.8,Exceeds Expectations,96,76.2,76.5,75.9,NA,94.7,NA,NA,NA,NA,0
2018-19,4305_0080,Peshtigo Elementary,Traditional Public,72.5,Meets Expectations,636,67.1,68.9,64.4,NA,89.5,NA,NA,NA,NA,0
2018-19,4305_0100,Peshtigo High,Traditional Public,68.7,Meets Expectations,372,51.5,63.2,72.3,NA,95.4,NA,NA,NA,NA,0
2018-19,4305_0200,Peshtigo Middle,Traditional Public,68.2,Meets Expectations,180,59.5,48,79.4,NA,86.2,NA,NA,NA,NA,0
2018-19,4312_0100,Asa Clark Middle,Traditional Public,80.5,Exceeds Expectations,429,79.5,51.8,84.9,NA,89.8,NA,NA,NA,NA,0
2018-19,4312_0040,Horizon School,Traditional Public,81.4,Exceeds Expectations,648,81.8,67.9,76,NA,95.8,NA,NA,NA,NA,0
2018-19,4312_0080,Pewaukee High,Traditional Public,87.3,Significantly Exceeds Expectations^,884,84.5,93.5,81.9,NA,97.6,NA,NA,NA,NA,0
2018-19,4312_0060,Pewaukee Lake Elementary,Traditional Public,76,Exceeds Expectations,1034,85.7,NA,55.5,NA,92.3,NA,NA,NA,NA,0
2018-19,4330_0010,Phelps Elementary,Traditional Public,70.6,Meets Expectations,85,62.4,65.1,63.6,NA,95.6,NA,NA,NA,NA,0
2018-19,4330_0020,Phelps High,Traditional Public,64.6,Meets Expectations,47,50,61.2,54.8,NA,92.5,NA,NA,NA,NA,0
2018-19,4347_0100,Phillips Elementary,Traditional Public,68.4,Meets Expectations,350,70.6,55.6,65.9,NA,87.8,NA,NA,NA,NA,0
2018-19,4347_0120,Phillips High,Traditional Public,70,Meets Expectations,231,58.7,65.1,65.2,NA,95.6,NA,NA,NA,NA,0
2018-19,4347_0130,Phillips Middle,Traditional Public,74.7,Exceeds Expectations,178,60.9,67,80.4,NA,87.8,NA,NA,NA,NA,0
2018-19,0000_2291,Pilgrim Lutheran School,Private,89.9,Significantly Exceeds Expectations,214,48.1,97.3,NA,NA,82.6,NA,NA,NA,NA,1
2018-19,0000_2293,Pilgrim Lutheran School,Private,NA,NR-DATA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2018-19,4368_0020,Pittsville Elementary,Traditional Public,71.3,Meets Expectations,384,67.1,57.5,71.5,NA,88.5,NA,NA,NA,NA,0
2018-19,4368_0040,Pittsville High,Traditional Public,66.9,Meets Expectations,181,55.1,62.3,61.4,NA,97.1,NA,NA,NA,NA,0
2018-19,3619_0008,Marshall High,Traditional Public,45.3,Fails to Meet Expectations^,865,14.2,41.3,59.8,NA,68.8,NA,NA,NA,NA,1
2018-19,3619_0268,Maryland Montessori,Traditional Public,79.9,Exceeds Expectations,456,67.4,85,84.6,NA,88.9,NA,NA,NA,NA,1
2018-19,4389_0060,Platteville High,Traditional Public,80.3,Exceeds Expectations,416,82.7,67.9,78.1,NA,93.6,NA,NA,NA,NA,0
2018-19,4389_0080,Platteville Middle,Traditional Public,71.8,Meets Expectations,485,78.1,61.3,60.3,NA,90.4,NA,NA,NA,NA,0
2018-19,4389_0120,Westview Elementary,Traditional Public,81.4,Exceeds Expectations,420,83.2,71.8,79.4,NA,92.1,NA,NA,NA,NA,0
2018-19,4459_0020,Plum City Elementary,Traditional Public,70.5,Meets Expectations,130,58.9,90.6,55.6,NA,83.9,NA,NA,NA,NA,0
2018-19,4459_0040,Plum City High,Traditional Public,66.8,Meets Expectations,146,59.9,58.4,NA,NA,90.4,NA,NA,NA,NA,0
2018-19,4473_0040,Fairview Elementary,Traditional Public,79.6,Exceeds Expectations,269,72.1,85.1,73.2,NA,90,NA,NA,NA,NA,0
2018-19,4473_0050,Horizon Elementary,Traditional Public,73.9,Exceeds Expectations,290,73.2,60.4,NA,NA,91.1,NA,NA,NA,NA,0
2018-19,4473_0060,Parkview Elementary,Traditional Public,73.7,Exceeds Expectations,257,72.4,48.9,81.5,NA,90.2,NA,NA,NA,NA,0
2018-19,4473_0100,Plymouth High,Traditional Public,74.1,Exceeds Expectations,747,62,87,NA,NA,96,NA,NA,NA,NA,0
2018-19,4473_0120,Riverview Middle,Traditional Public,72.4,Meets Expectations,616,59.1,67.9,79.2,NA,85.7,NA,NA,NA,NA,0
2018-19,4508_0040,John Edwards High,Traditional Public,68.7,Meets Expectations,110,66,58.5,68.1,NA,87.8,NA,NA,NA,NA,0
2018-19,4508_0080,John Edwards Middle,Traditional Public,70,Meets Expectations,149,67.3,59.4,NA,NA,91.8,NA,NA,NA,NA,0
2018-19,4508_0060,Port Edwards Elementary,Traditional Public,82.4,Exceeds Expectations,189,66.5,85.1,NA,NA,89,NA,NA,NA,NA,0
2018-19,4515_0040,Dunwiddie Elementary,Traditional Public,82.2,Exceeds Expectations,347,92.2,61.3,72.7,NA,94.3,NA,NA,NA,NA,0
2018-19,4515_0060,Lincoln Elementary,Traditional Public,86.6,Significantly Exceeds Expectations,307,83.6,100,75.3,NA,92,NA,NA,NA,NA,0
2018-19,4515_0100,Port Washington High,Traditional Public,87.7,Significantly Exceeds Expectations,763,73.6,96.5,92.3,NA,98.5,NA,NA,NA,NA,0
2018-19,4515_0120,Saukville Elementary,Traditional Public,82.7,Exceeds Expectations,285,94.1,49.9,80.6,NA,95.5,NA,NA,NA,NA,0
2018-19,4515_0140,Thomas Jefferson Middle,Traditional Public,77.2,Exceeds Expectations,758,75.5,70.8,71.3,NA,90.5,NA,NA,NA,NA,0
2018-19,4501_0120,Endeavor Elementary,Traditional Public,78.7,Exceeds Expectations^,84,70.6,77.4,NA,NA,89,NA,NA,NA,NA,0
2018-19,4501_0100,Lewiston Elementary,Traditional Public,88.2,Significantly Exceeds Expectations^,92,80.1,94.4,NA,NA,93.6,NA,NA,NA,NA,0
2018-19,4501_0090,Muir Elementary,Traditional Public,75.3,Exceeds Expectations,332,63.7,72.7,74.3,NA,88,NA,NA,NA,NA,0
